year,mo,tot,out,exp,x2,wyear
1988,5,367.8714587,131.9181393,179.7790904,82.90322581,1988
1988,6,355.0186858,87.2744083,169.5518371,88.23333333,1988
1988,7,459.8217396,105.6684227,229.2477075,89.9516129,1988
1988,8,426.217864,65.26667709,252.2820919,89.51612903,1988
1988,9,372.1211171,63.73933339,232.1953085,90.11666667,1988
1988,10,297.8603397,88.96148338,160.4724818,91.98387097,1989
1988,11,360.7150914,187.4377012,172.5118914,91.05,1989
1988,12,393.2177766,204.7572892,203.4245705,90.02419355,1989
1989,1,403.1259325,102.0484336,288.6893353,89.11290323,1989
1989,2,382.5980131,180.6200159,232.2446608,90.55357143,1989
1989,3,1339.194096,1102.32733,290.5682951,70.4216129,1989
1989,4,676.711275,330.9248251,298.4689997,69.8,1989
1989,5,456.9781801,208.939048,179.1077071,78.74193548,1989
1989,6,426.6603071,174.3109551,152.268178,80.88333333,1989
1989,7,572.6598051,174.5057628,272.8921888,83.43548387,1989
1989,8,556.8215535,126.5351982,323.3336266,80.98387097,1989
1989,9,509.1576634,182.5294478,306.1504162,83.75,1989
1989,10,447.476508,138.3972165,298.5572995,87.61290323,1990
1989,11,467.3242424,155.114021,293.9033801,89.21666667,1990
1989,12,479.8280483,124.5703744,295.7046056,88.90677419,1990
1990,1,576.4195516,279.9330356,300.7523118,83.61258065,1990
1990,2,438.1860052,192.2026174,298.9793771,84.32142857,1990
1990,3,428.6110942,107.975789,300.8792809,86.51612903,1990
1990,4,480.4415495,167.7140738,275.9146315,89.19666667,1990
1990,5,339.7985026,218.0442843,98.73627605,89.16129032,1990
1990,6,336.9969008,137.2357081,101.5791352,81.4,1990
1990,7,416.5892228,112.3000455,179.3205401,87.27419355,1990
1990,8,426.8399211,126.3177979,191.5598119,86.09677419,1990
1990,9,314.4680179,69.38099308,169.8406689,88.08333333,1990
1990,10,250.9740363,96.42160223,101.5798355,92.24193548,1991
1990,11,256.6988196,127.2823366,109.2511128,92.18333333,1991
1990,12,334.8841596,180.7592186,147.3992333,91.19354839,1991
1991,1,280.1760124,112.5010037,139.1270603,91.9516129,1991
1991,2,254.6594673,208.4534532,128.4856678,91.775,1991
1991,3,839.6483882,696.0107283,276.5541964,77.59032258,1991
1991,4,356.8564491,104.8119751,213.5581042,78.1,1991
1991,5,251.8646467,109.3605741,78.57559489,89.48419355,1991
1991,6,277.7825995,113.3306264,57.58797046,89.24033333,1991
1991,7,292.5815315,93.96899795,75.78044812,89.36774194,1991
1991,8,290.3216645,72.4244451,110.6412263,89.14516129,1991
1991,9,304.4268642,106.4977714,121.7813173,90.17233333,1991
1991,10,293.3734897,110.6932928,150.8739843,89.67741935,1992
1991,11,237.5009417,110.6999914,89.3387064,91.66666667,1992
1991,12,294.0640554,215.8456182,89.42186049,85.52862872,1992
1992,1,329.6099186,181.6068971,180.8925818,82.99172508,1992
1992,2,863.0740427,814.3593025,172.2972693,76.38457418,1992
1992,3,648.188142,376.1235358,295.5374449,71.79837359,1992
1992,4,320.0681462,177.2190952,88.00970241,79.78784932,1992
1992,5,215.4747588,92.15946012,52.29756146,86.92767525,1992
1992,6,262.2168291,97.01351566,59.10197785,88.54781486,1992
1992,7,254.8516173,84.46184514,45.97011646,90.99382042,1992
1992,8,266.835124,79.9795624,78.40204002,91.1321157,1992
1992,9,300.153852,95.31639267,129.0700735,90.6326581,1992
1992,10,218.3904806,123.1919834,53.53802202,89.16370056,1993
1992,11,215.0088706,116.8305886,69.14785104,87.70915457,1993
1992,12,391.8010208,328.5530608,115.1774024,82.84618781,1993
1993,1,1814.682359,1639.145315,329.5934766,70.6380761,1993
1993,2,1730.440459,1558.039408,263.4730857,60.40884438,1993
1993,3,1917.359244,1811.389384,170.2280921,58.3827173,1993
1993,4,1453.162034,1254.321139,162.0025659,56.7773607,1993
1993,5,863.4327122,713.250207,97.51956511,63.5161223,1993
1993,6,975.9438857,766.7692293,121.3669474,64.51956617,1993
1993,7,642.0123291,267.5850637,249.44584,73.20021279,1993
1993,8,684.2765925,266.7985861,307.9119067,76.25103251,1993
1993,9,538.7780286,150.2444674,311.9666964,80.9971152,1993
1993,10,492.3221716,144.9210525,309.0436671,84.72289464,1994
1993,11,406.8923166,208.9953163,197.3693631,84.13633169,1994
1993,12,635.8493045,350.0199707,298.4348977,78.41735342,1994
1994,1,462.057857,305.458389,166.2061865,77.15724761,1994
1994,2,648.545789,582.1104221,166.5344074,72.70933779,1994
1994,3,456.1405496,300.0197276,122.1789711,72.73495619,1994
1994,4,307.7012355,230.772859,57.75503985,78.22532514,1994
1994,5,322.3169605,224.8704711,56.08014406,78.39111674,1994
1994,6,273.2141483,107.0801545,57.54643909,84.81249403,1994
1994,7,378.4126332,127.2741765,125.9515058,86.19935667,1994
1994,8,378.7085899,94.42663473,174.9734475,88.67830089,1994
1994,9,442.7810877,155.9106683,210.3885051,86.75515698,1994
1994,10,279.8553927,91.10077545,153.2644742,88.34769259,1995
1994,11,314.2518659,151.6697486,175.1321436,87.46275351,1995
1994,12,514.04576,272.6766154,213.6478655,82.07346629,1995
1995,1,3184.51985,3043.706567,332.4406898,68.89817227,1995
1995,2,2325.050746,2062.484811,251.3099889,53.89562894,1995
1995,3,5572.58181,5681.630899,84.11290852,50.83407768,1995
1995,4,2699.200496,2572.214542,101.0666003,47.67970696,1995
1995,5,2947.448472,2776.395538,123.9720668,49.72254432,1995
1995,6,1636.579687,1323.926779,216.5861189,55.07612765,1995
1995,7,1184.069844,758.5863915,300.4444803,61.5824405,1995
1995,8,683.1484859,307.967627,266.4496495,71.16595518,1995
1995,9,842.8452688,555.8427041,211.1134164,71.54063813,1995
1995,10,585.6389687,322.000908,210.7166152,71.87031452,1996
1995,11,445.6863962,237.390506,158.0674681,79.49473292,1996
1995,12,805.1018356,784.6324095,127.2595614,73.18973723,1996
1996,1,1123.180404,910.2267576,285.4128021,69.06550862,1996
1996,2,3672.249716,3593.761277,188.2591826,55.64131317,1996
1996,3,2599.607072,2524.384739,100.543987,49.78594416,1996
1996,4,1351.040159,1190.225013,121.7888684,56.52353184,1996
1996,5,1468.216609,1303.1705,137.2243509,60.42488053,1996
1996,6,816.3454201,432.3906929,275.300156,65.3402471,1996
1996,7,689.0073327,259.2717857,304.0434601,74.67803752,1996
1996,8,688.5971952,271.6224979,307.6278248,77.26382464,1996
1996,9,576.1071833,206.5043777,293.1463765,78.20853091,1996
1996,10,453.8359236,135.0421269,279.6544344,84.73802388,1997
1996,11,540.1268544,284.1718239,285.7122604,82.02179207,1997
1996,12,2500.003021,2390.221348,219.6117587,67.46826312,1997
1997,1,7447.053821,7432.081516,77.17710805,46.5167206,1997
1997,2,3437.149378,3360.527026,66.20782076,44.81118173,1997
1997,3,1158.383724,956.3978323,199.6538627,55.64334775,1997
1997,4,575.0254797,402.4635619,133.2977787,68.52529714,1997
1997,5,501.9882642,349.7057451,93.39535345,72.30994687,1997
1997,6,545.1445996,235.2186038,207.3435003,76.46777393,1997
1997,7,670.7219576,265.6997098,281.5123849,77.61901971,1997
1997,8,610.5294766,246.8616994,257.7801273,77.72779375,1997
1997,9,479.4551793,112.6019396,292.3100856,83.35114521,1997
1997,10,431.003411,137.1101701,248.3725402,86.23758424,1998
1997,11,492.2279648,283.551685,261.9468751,83.22195633,1998
1997,12,718.2641157,413.8132584,311.7639113,74.25523648,1998
1998,1,2070.394443,1950.223228,205.1930033,69.03273581,1998
1998,2,6262.341367,6362.909658,92.79531687,48.77425415,1998
1998,3,3004.354372,2961.500022,63.42242829,47.10845611,1998
1998,4,2570.48627,2510.606523,47.94230869,49.3566404,1998
1998,5,2016.241672,1901.2022,99.32910293,53.07868766,1998
1998,6,2278.009115,2028.708544,151.3667584,53.22927231,1998
1998,7,1237.276285,888.0217828,226.2104974,58.8057901,1998
1998,8,934.1152146,566.6274034,260.3560469,66.09848072,1998
1998,9,903.5490362,569.6424472,259.8155605,67.79979267,1998
1998,10,642.2580463,348.2232212,263.8006542,71.60400496,1999
1998,11,704.9969729,582.4709225,130.1366748,73.26066947,1999
1998,12,1435.927184,1337.72436,65.2237451,62.34922098,1999
1999,1,1179.762943,1076.654912,129.107464,64.00383866,1999
1999,2,2856.456821,2797.827802,151.0279001,56.05772351,1999
1999,3,2172.0912,1956.895956,203.4364453,52.41943234,1999
1999,4,1169.383814,1005.072482,138.9375506,58.73198021,1999
1999,5,788.5675377,629.4633989,96.6189067,63.94269055,1999
1999,6,628.5292171,389.8776675,133.4808943,69.76161909,1999
1999,7,731.7803859,299.5639177,309.1788572,74.80975437,1999
1999,8,599.8686407,170.4774631,321.7643253,79.23354885,1999
1999,9,528.1186237,136.8156749,322.045606,84.48631835,1999
1999,10,436.5790894,121.1988428,264.1751673,86.23860238,2000
1999,11,466.0282747,192.6725422,267.847162,83.72454905,2000
1999,12,527.9009189,296.400652,180.0476437,79.07366767,2000
2000,1,805.5338959,610.1028971,278.1097961,78.41536812,2000
2000,2,2832.3701,2664.39652,329.5758691,62.11480213,2000
2000,3,2747.346107,2487.305199,257.5928707,51.6362958,2000
2000,4,946.9889664,772.8884998,155.7870181,61.53917065,2000
2000,5,762.679546,627.1085335,86.87973845,64.7693273,2000
2000,6,577.4947087,253.220567,220.2276654,73.33641224,2000
2000,7,679.8957023,261.0995925,295.6132609,77.61493371,2000
2000,8,589.255304,172.6816098,309.1834245,79.84629679,2000
2000,9,517.5734301,132.0310718,310.6801677,84.06488501,2000
2000,10,425.7383045,162.4418728,263.9650746,86.90294572,2001
2000,11,431.9187455,134.3039706,266.545531,85.03665289,2001
2000,12,462.7758261,169.8051663,246.7721816,83.85594357,2001
2001,1,576.6150292,430.7403384,189.3255214,79.65186136,2001
2001,2,728.4427823,554.1020271,235.9349526,74.41436161,2001
2001,3,878.5447737,663.3897212,224.4932177,67.76809465,2001
2001,4,464.7275875,346.0054336,119.5065306,73.79597168,2001
2001,5,390.7240672,274.8670605,47.70840545,75.59182676,2001
2001,6,420.3173335,212.6368628,103.9417041,78.39934618,2001
2001,7,486.0093418,133.7340713,228.3013768,82.57402647,2001
2001,8,434.0287463,91.373896,235.0252576,87.4799132,2001
2001,9,407.5634259,117.9472163,219.6009192,88.20427519,2001
2001,10,304.1877847,121.0709603,132.4652939,88.07665687,2002
2001,11,417.7933586,232.5662592,200.3369686,84.63237204,2002
2001,12,907.7494903,700.4811362,279.1401639,73.60232302,2002
2002,1,1386.00093,1096.751652,306.4732282,64.19019084,2002
2002,2,592.5613611,340.64256,247.7855528,72.36176806,2002
2002,3,697.6951239,480.8803388,233.3554771,71.6644277,2002
2002,4,516.955179,338.1947034,127.5041519,73.44552435,2002
2002,5,477.8257732,383.8129298,46.56751058,73.82068879,2002
2002,6,465.37038,211.2937003,147.5798521,77.13158319,2002
2002,7,595.7179391,162.3075962,309.2044338,81.22085702,2002
2002,8,535.9657395,108.9796669,319.3555665,84.87562334,2002
2002,9,435.7896583,118.0510447,242.3006471,87.84128623,2002
2002,10,340.6598828,119.0230129,167.4055419,86.58203747,2003
2002,11,391.5965001,207.6502661,194.8425565,84.43379803,2003
2002,12,974.0620638,817.9549435,213.939255,79.60343408,2003
2003,1,1756.468404,1456.645067,290.0914759,62.53278408,2003
2003,2,1142.162021,838.8258947,309.0986044,62.29724827,2003
2003,3,754.3662679,446.8288743,306.4622669,68.51315882,2003
2003,4,761.4541573,624.4959542,134.5965781,71.00323727,2003
2003,5,1317.577381,1187.544595,76.32029509,62.65819582,2003
2003,6,740.7800277,334.1954208,300.0585187,69.05420039,2003
2003,7,715.1063306,274.7629275,316.1146577,76.57854696,2003
2003,8,622.3531302,196.1855058,326.3964133,78.58412936,2003
2003,9,492.0033179,98.72951655,317.6668776,85.60136495,2003
2003,10,381.3055187,121.8948892,204.8952196,88.19511917,2004
2003,11,410.1817903,187.6123217,232.3689852,84.31081439,2004
2003,12,882.2177427,675.5166391,239.4664353,76.34386421,2004
2004,1,1212.502698,910.0522893,322.3955169,65.13935798,2004
2004,2,2144.639829,1928.130198,298.7368705,65.59366726,2004
2004,3,1929.887165,1594.225662,314.3224754,56.69563262,2004
2004,4,787.2045535,623.1546796,125.2237019,64.64600432,2004
2004,5,468.7333252,351.8514313,51.59786132,70.8503665,2004
2004,6,498.5964236,162.1601963,159.0425115,80.48887464,2004
2004,7,636.4001129,208.9262597,312.2306825,80.02669157,2004
2004,8,560.1474128,148.7346923,320.7951584,82.09878695,2004
2004,9,461.7826355,133.1165509,269.6235722,84.64584772,2004
2004,10,416.1498549,241.1855419,205.2222335,84.03829628,2005
2004,11,403.539602,189.9541249,232.1971963,80.62821835,2005
2004,12,570.2062874,352.5785348,228.7818497,81.04419784,2005
2005,1,1234.276526,952.1256423,343.2960899,69.53086364,2005
2005,2,928.3243216,706.0219079,255.1175934,67.51395451,2005
2005,3,1248.347259,1091.840049,199.2227159,64.39440702,2005
2005,4,1028.093134,846.7596009,173.2830536,62.24949902,2005
2005,5,1575.02684,1444.135415,92.15580634,62.00742786,2005
2005,6,1176.905713,791.967447,286.0775477,60.95732604,2005
2005,7,726.2923984,267.3411735,334.6119525,71.8572845,2005
2005,8,602.6930178,159.4859594,334.2036419,79.83225143,2005
2005,9,607.5417144,199.6620837,331.0097756,81.54665595,2005
2005,10,488.1997869,126.4968334,306.7463488,83.5491857,2006
2005,11,459.5493802,141.8296445,273.1131515,86.39224326,2006
2005,12,1459.563529,1212.782213,307.1208619,78.78489714,2006
2006,1,4271.144119,4132.024366,204.9902181,54.6551443,2006
2006,2,1742.073626,1476.131918,266.5171467,55.08046557,2006
2006,3,3350.708681,3267.574987,172.0979174,52.70691654,2006
2006,4,5140.883815,5081.107896,100.0651278,45.95363719,2006
2006,5,2465.528631,2302.890367,113.9259805,48.35170294,2006
2006,6,1314.009276,1000.298261,207.5143452,56.91207375,2006
2006,7,741.0564367,290.5673816,325.6282046,69.25388939,2006
2006,8,674.4095417,231.5148821,333.9177331,76.66854375,2006
2006,9,632.4350541,224.2741427,331.8017034,78.87225661,2006
2006,10,456.8722203,112.9147951,297.6657756,83.63910354,2007
2006,11,435.2535261,148.1140966,270.4032293,86.09012729,2007
2006,12,565.5924683,255.3996853,304.8902252,83.0829368,2007
2007,1,482.2532491,233.4075436,221.9090771,79.00744306,2007
2007,2,756.2671178,601.2920516,196.3004696,75.1733732,2007
2007,3,621.4369432,396.5482031,205.3291068,71.40170921,2007
2007,4,480.4226716,320.1568723,136.6221765,75.17271502,2007
2007,5,377.5284168,265.6065383,44.21721233,75.98276631,2007
2007,6,424.0466622,222.188135,94.55278171,78.54153696,2007
2007,7,597.6069468,151.8011327,320.9111661,81.60796163,2007
2007,8,536.3576081,105.8237087,321.1568833,86.49735606,2007
2007,9,475.7428408,127.9119145,276.28747,86.15763766,2007
2007,10,354.2483153,104.2909452,213.057779,88.45128445,2008
2007,11,340.0645592,121.5047561,185.4253173,87.8693079,2008
2007,12,396.8779573,203.4729832,189.185764,85.74775849,2008
2008,1,759.7747856,695.4635737,172.5071415,74.89763566,2008
2008,2,866.6165778,683.2337514,198.5294099,68.31360183,2008
2008,3,481.8120544,346.0373433,101.2756578,71.27497543,2008
2008,4,389.6605717,270.1427144,66.86645712,76.51689079,2008
2008,5,358.3798345,232.6183257,56.2199014,77.85467679,2008
2008,6,376.1826967,207.6304443,61.14928584,79.47703365,2008
2008,7,404.9382106,104.0470549,176.2988586,84.4196929,2008
2008,8,354.2674977,87.04689918,158.1833845,89.12760649,2008
2008,9,335.3913357,115.2967595,143.8231505,88.42802139,2008
2008,10,264.4071828,90.22021287,127.1800915,89.68858746,2009
2008,11,317.8669833,164.739861,144.4980353,87.20758218,2009
2008,12,292.6619148,201.429603,79.13827803,85.21368281,2009
2009,1,302.1261356,178.5687735,128.5502615,83.55393792,2009
2009,2,667.5413363,644.2830923,113.0357941,76.87696478,2009
2009,3,741.3670086,564.2661438,166.6144971,69.08395735,2009
2009,4,461.8015134,340.928223,79.36834479,74.45309169,2009
2009,5,568.6607357,449.8121911,65.13422733,72.18604203,2009
2009,6,398.9381145,228.3649831,64.92958483,76.43513801,2009
2009,7,570.2455656,147.6513445,298.5554726,81.86770302,2009
2009,8,466.955758,120.0104487,238.649814,85.29676281,2009
2009,9,368.2653065,110.0685257,191.1000133,87.35643665,2009
2009,10,350.3122737,180.2376406,174.3979761,85.67640826,2010
2009,11,306.9659414,131.7979297,128.1252348,86.21606999,2010
2009,12,352.0587837,180.4002341,158.9196225,84.32892582,2010
2010,1,896.2181397,763.2805939,161.7467399,78.73523746,2010
2010,2,999.4491605,848.9997331,197.1489636,65.84095456,2010
2010,3,685.9308444,484.8264284,203.0792877,67.73155029,2010
2010,4,719.1487888,696.7209026,43.43237896,69.94073258,2010
2010,5,707.0935765,585.641709,68.08466003,67.3452902,2010
2010,6,767.6319493,467.9349423,193.5352621,69.14884774,2010
2010,7,593.0844724,189.7466203,279.0743958,77.64965174,2010
2010,8,534.8394597,113.378826,312.6983672,83.53159864,2010
2010,9,541.5889475,166.652192,298.6247423,85.48979611,2010
2010,10,445.4322144,154.9854077,264.121274,85.25434198,2011
2010,11,449.091025,198.8088028,259.9533691,84.05490204,2011
2010,12,1628.799618,1363.118177,311.7173255,71.92141328,2011
2011,1,1432.558392,1117.829433,304.7796981,60.48044858,2011
2011,2,1010.748593,799.9792268,254.696886,65.58202936,2011
2011,3,3074.640438,2948.767489,182.0855432,58.84728037,2011
2011,4,2636.903434,2408.159005,176.1657085,50.79017601,2011
2011,5,1480.397421,1332.566127,99.49626367,55.79709748,2011
2011,6,1549.051371,1190.351495,280.9512546,58.6211765,2011
2011,7,946.3407846,499.9202209,327.530914,64.87767412,2011
2011,8,687.9002354,250.9813438,328.4754179,76.21096041,2011
2011,9,747.7431403,345.6297634,325.9542747,75.30234768,2011
2011,10,678.7246637,341.9907746,304.0891325,74.01392732,2012
2011,11,463.5986893,234.1633294,202.4588443,79.48847505,2012
2011,12,475.7878737,152.1381945,266.2514316,81.1898545,2012
2012,1,493.4018656,323.3043964,172.3244522,81.23534649,2012
2012,2,433.2985245,305.7330845,110.9522392,75.79760715,2012
2012,3,636.8504421,569.5769227,100.1776949,74.42109677,2012
2012,4,844.4102465,786.696738,65.29770383,67.25282289,2012
2012,5,517.4099841,353.756881,95.29166871,69.99102619,2012
2012,6,454.5335229,235.1931187,113.7317818,77.93063785,2012
2012,7,627.843858,213.3592164,290.4997866,79.369717,2012
2012,8,552.1008612,131.4303588,312.6353394,82.35948918,2012
2012,9,479.0927237,138.3787648,265.0211407,86.71474617,2012
2012,10,388.8314057,126.7717809,220.8038066,86.15569976,2013
2012,11,384.7343843,178.1611023,200.3822755,85.3264625,2013
2012,12,1503.543245,1366.3125,205.1847822,70.72051282,2013
2013,1,759.9510808,631.166977,129.5057267,65.00368635,2013
2013,2,528.3913419,380.2618733,128.6323086,70.3419018,2013
2013,3,449.3143627,272.6035397,149.3311729,75.32707866,2013
2013,4,441.39545,364.3160503,52.50887212,74.72141465,2013
2013,5,416.0850002,285.0903555,61.15525369,76.27215929,2013
2013,6,420.9959939,223.7606639,89.95318196,78.22190069,2013
2013,7,538.020081,154.1441234,259.5850979,81.4573053,2013
2013,8,533.7899095,143.9537125,281.4575781,83.71054143,2013
2013,9,419.5301252,158.3411976,196.1262535,83.73419244,2013
2013,10,277.9444623,121.0124997,102.1233363,85.93061853,2014
2013,11,289.2131665,157.6672567,107.9277721,85.68029605,2014
2013,12,267.9641441,140.2021871,77.77541561,84.43075016,2014
2014,1,213.5227233,135.3664004,43.96144726,85.39143942,2014
2014,2,346.2068203,313.213649,74.48544174,80.69592519,2014
2014,3,460.4858153,360.2788901,123.6121689,76.66403724,2014
2014,4,344.762324,224.0636542,110.632031,79.33781835,2014
2014,5,232.1287183,118.2054781,44.07654154,84.14585981,2014
2014,6,289.6379192,153.0818154,30.47081448,85.04566523,2014
2014,7,293.5242084,115.673404,54.6907917,85.63105968,2014
2014,8,270.2203573,96.80433637,65.52152871,88.12225733,2014
2014,9,258.3449723,90.64411302,100.8636629,89.49263748,2014
2014,10,220.5279457,133.6728703,35.15308115,88.23840784,2015
2014,11,262.3027235,153.8652481,83.83296757,84.40424783,2015
2014,12,1063.768006,948.8107444,183.4657611,74.18447374,2015
2015,1,353.8263029,171.3552853,147.7700926,75.3076696,2015
2015,2,590.3283755,460.3621412,141.5902997,76.54957809,2015
2015,3,292.050819,169.5822853,89.97906295,79.68837556,2015
2015,4,258.5979361,193.0718097,45.86668385,81.2674196,2015
2015,5,262.8086511,167.3215049,26.73841055,82.3738175,2015
2015,6,260.9642806,135.8208097,23.79842158,83.92562419,2015
2015,7,279.1794421,134.8895813,19.71309231,85.38787035,2015
2015,8,273.9380852,126.5781302,38.54379514,85.57510452,2015
2015,9,275.1444133,136.6495494,62.8341382,86.10413189,2015
2015,10,220.9645732,134.1533433,41.09413821,85.1567409,2016
2015,11,206.4024371,135.0449281,63.08898981,85.5869298,2016
2015,12,335.9885166,261.8915507,68.72133235,82.6434543,2016
2016,1,868.6484927,782.5707604,130.1533604,75.15454388,2016
2016,2,660.3205405,505.295571,145.5983889,68.32432693,2016
2016,3,1936.639363,1802.490587,165.2954802,64.45404297,2016
2016,4,646.523629,591.0830194,58.06180569,63.34225819,2016
2016,5,465.3563129,344.1666046,65.69691047,71.40612756,2016
2016,6,439.8210334,199.6063939,133.4157656,77.30224033,2016
2016,7,560.9466787,233.6715297,202.9559724,79.48784691,2016
2016,8,563.303371,175.4283439,279.4644375,80.31526285,2016
2016,9,496.2829372,146.9578254,273.5445115,83.5954133,2016
2016,10,381.9202683,215.6309582,193.6041055,83.95502338,2017
2016,11,478.4083999,245.4777973,216.2387656,81.1067019,2017
2016,12,1274.972402,1001.35311,241.4568355,73.7469104,2017
2017,1,4272.171746,4076.166189,332.0351195,57.01050116,2017
2017,2,7786.514837,7617.301454,324.6809605,44.66561208,2017
2017,3,3636.362633,3520.877399,132.8708642,43.84213892,2017
2017,4,3187.89263,3029.830825,156.8809923,48.00587307,2017
2017,5,2104.039424,1844.823359,190.4764642,51.16569923,2017
2017,6,1213.487303,796.3065318,317.4063626,59.3994278,2017
2017,7,708.5459567,273.2922784,311.9328989,71.19313435,2017
2017,8,729.6575359,289.8494125,330.8695616,76.46937248,2017
2017,9,718.9194223,366.3274903,276.0430012,74.5379191,2017
2017,10,481.4786464,264.4957871,167.2000164,75.55327244,2018
2017,11,490.0437921,256.1645751,212.6387505,78.09340406,2018
2017,12,489.5206307,193.7191998,237.5682931,79.92497089,2018
2018,1,602.9953686,481.1598535,182.7149079,75.60681423,2018
2018,2,462.2239738,327.6329917,113.8185527,73.91381529,2018
2018,3,927.3228252,798.3277152,182.559622,71.27089554,2018
2018,4,1299.037215,1186.648596,112.472626,62.53776162,2018
2018,5,501.1113554,359.2613106,78.26045579,69.70009735,2018
2018,6,419.9529901,207.211355,105.2612691,76.52221637,2018
2018,7,475.2023544,188.3572679,162.2948079,80.53112855,2018
2018,8,561.3440279,163.0995544,289.3077387,81.98810344,2018
2018,9,537.0658033,172.1173434,288.597747,82.75508676,2018
2018,10,392.1472171,141.7459119,223.0180013,83.84637426,2019
2018,11,331.9678289,223.5473437,112.8086526,84.86641364,2019
2018,12,481.5334532,285.3607357,216.9919937,79.62888396,2019
2019,1,1035.462121,914.8825952,170.5487119,71.9499159,2019
2019,2,2434.930223,2319.911238,239.9094243,60.00423823,2019
2019,3,3598.173255,3418.691035,216.174459,50.2437819,2019
2019,4,2557.335927,2426.23176,89.95884533,50.44333752,2019
2019,5,1476.450418,1419.148082,79.19399827,55.56589852,2019
2019,6,1313.726107,933.5224181,273.1839437,59.23227581,2019
2019,7,654.8544757,216.1616707,313.8584445,72.62208683,2019
2019,8,706.8780031,330.9408104,266.732818,76.40759929,2019
2019,9,709.2501632,353.1601568,285.976551,74.60953515,2019
2019,10,506.1718499,374.536879,77.09398441,73.7931165,2020
2019,11,364.8597338,192.2043703,135.9067041,77.682538,2020
2019,12,675.2115479,410.8089323,298.0247601,75.62768381,2020
2020,1,548.6105815,365.7869735,181.2515664,75.25757727,2020
2020,2,464.9821462,333.234601,105.2068487,74.01968145,2020
2020,3,425.9666661,292.3851405,131.0193078,75.35958629,2020
2020,4,429.534467,322.3476523,78.03178964,75.76779685,2020
2020,5,370.4218018,256.3789001,47.71205924,77.90537329,2020
2020,6,402.2577928,201.2836951,94.93789082,79.05654852,2020
2020,7,427.0673694,128.1794022,175.4657952,83.25720582,2020
2020,8,406.2216032,96.15304891,201.9301718,87.58151445,2020
2020,9,353.2158465,120.9582409,156.416596,87.13311712,2020
